"Port","Commodity","Country","Time","Customs Value (Gen) ($US)",
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2023","635,657"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2024 through August","954,753"
"Waukegan Airport, IL (Port)","Total All Commodities","Vietnam","2014","3,848"
"Waukegan Airport, IL (Port)","Total All Commodities","Vietnam","2015","44,065"
"Waukegan Airport, IL (Port)","Total All Commodities","Vietnam","2016","48,736"
"Ashtabula-Conneaut, OH (Port)","Total All Commodities","Vietnam","2021","353,062"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2003","174,331"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2004","665,512"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2005","207,469"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2006","405,983"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2008","67,367"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2009","232,892"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2010","601,069"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2011","957,025"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2012","805,280"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2013","1,021,056"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2014","3,713,754"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2015","3,169,014"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2016","4,866,658"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2017","19,122,485"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2018","13,780,303"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2019","18,190,295"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2020","21,738,503"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2021","37,586,766"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2022","54,297,979"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2023","51,509,271"
"Cincinnati-Lawrenceburg, OH (Port)","Total All Commodities","Vietnam","2024 through August","65,579,336"
"Cleveland, OH (Port)","Total All Commodities","Vietnam","2003","658,344"
"Cleveland, OH (Port)","Total All Commodities","Vietnam","2004","738,307"
